Date,tmax,tmin,rain,tmax_tomorrow
17/02/05,59,52,0.18,66
18/02/05,66,52,0.56,61
19/02/05,61,50,0.5,61
20/02/05,61,52,0.18,67
21/02/05,67,50,0.22,63
22/02/05,63,45,0,58
23/02/05,58,47,0,55
24/02/05,55,52,0,57
25/02/05,57,49,0,59
26/02/05,59,49,0.01,61
27/02/05,61,50,0.66,61
28/02/05,61,47,0.02,62
01/03/05,62,45,0.51,63
02/03/05,63,45,0,65
03/03/05,65,44,0.35,58
04/03/05,58,49,0.52,64
05/03/05,64,46,0.01,69
06/03/05,69,46,0.01,66
07/03/05,66,50,0,70
08/03/05,70,49,0,71
09/03/05,71,50,0.01,74
10/03/05,74,50,0.01,79
11/03/05,79,56,0,61
12/03/05,61,56,0.01,64
13/03/05,64,54,0,74
14/03/05,74,47,0,72
15/03/05,72,43,0,66
16/03/05,66,44,0,63
17/03/05,63,50,0,59
18/03/05,59,53,0.31,63
19/03/05,63,55,0.19,63
20/03/05,63,56,0.05,63
21/03/05,63,51,0.49,59
22/03/05,59,51,0.78,58
23/03/05,58,51,0.18,60
24/03/05,60,48,0.01,60
25/03/05,60,40,0,63
26/03/05,63,44,0,65
27/03/05,65,45,0.48,61
28/03/05,61,50,0.08,62
29/03/05,62,50,0.29,65
30/03/05,65,41,0,69
31/03/05,69,42,0,70
01/04/05,70,46,0,61
02/04/05,61,51,0,59
03/04/05,59,47,0.44,61
04/04/05,61,46,0.01,68
05/04/05,68,42,0,67
06/04/05,67,46,0,61
07/04/05,61,51,0.12,60
08/04/05,60,49,0.46,64
09/04/05,64,49,0,65
10/04/05,65,44,0,64
11/04/05,64,50,0,62
12/04/05,62,47,0,61
13/04/05,61,46,0,65
14/04/05,65,45,0,67
15/04/05,67,43,0,66
16/04/05,66,49,0,65
17/04/05,65,52,0,65
18/04/05,65,45,0,69
19/04/05,69,46,0,62
20/04/05,62,47,0,72
21/04/05,72,47,0,73
22/04/05,73,47,0,70
23/04/05,70,52,0.06,63
24/04/05,63,52,0,64
25/04/05,64,48,0,68
26/04/05,68,46,0,66
27/04/05,66,50,0.05,64
28/04/05,64,52,0.66,66
29/04/05,66,54,0,65
30/04/05,65,54,0,68
01/05/05,68,54,0,68
02/05/05,68,51,0,66
03/05/05,66,52,0,67
04/05/05,67,57,0.52,66
05/05/05,66,54,0.13,67
06/05/05,67,56,0,67
07/05/05,67,51,0,64
08/05/05,64,55,0.63,63
09/05/05,63,54,0.05,66
10/05/05,66,51,0,69
11/05/05,69,46,0,68
12/05/05,68,51,0,67
13/05/05,67,53,0,67
14/05/05,67,54,0,71
15/05/05,71,60,0,67
16/05/05,67,56,0.02,64
17/05/05,64,55,0,71
18/05/05,71,61,0.03,66
19/05/05,66,58,0.26,69
20/05/05,69,50,0,73
21/05/05,73,49,0,72
22/05/05,72,53,0,72
23/05/05,72,49,0,78
24/05/05,78,51,0,71
25/05/05,71,55,0,66
26/05/05,66,55,0,64
27/05/05,64,56,0,65
28/05/05,65,56,0,68
29/05/05,68,56,0,72
30/05/05,72,56,0,71
31/05/05,71,56,0,74
01/06/05,74,54,0,70
02/06/05,70,53,0,68
03/06/05,68,50,0,67
04/06/05,67,52,0,68
05/06/05,68,54,0,67
06/06/05,67,53,0,67
07/06/05,67,46,0,65
08/06/05,65,55,0.36,67
09/06/05,67,57,0.1,66
10/06/05,66,55,0,68
11/06/05,68,54,0,76
12/06/05,76,52,0,81
13/06/05,81,53,0,69
14/06/05,69,52,0,67
15/06/05,67,49,0,65
16/06/05,65,56,0.13,68
17/06/05,68,57,0,69
18/06/05,69,57,0.03,71
19/06/05,71,57,0,71
20/06/05,71,56,0,71
21/06/05,71,57,0,71
22/06/05,71,51,0,68
23/06/05,68,57,0,70
24/06/05,70,59,0,68
25/06/05,68,58,0,67
26/06/05,67,57,0,67
27/06/05,67,56,0,69
28/06/05,69,56,0,76
29/06/05,76,56,0,71
30/06/05,71,55,0,69
01/07/05,69,55,0,69
02/07/05,69,54,0,69
03/07/05,69,52,0.01,71
04/07/05,71,52,0,64
05/07/05,64,54,0,69
06/07/05,69,56,0,67
07/07/05,67,56,0,72
08/07/05,72,56,0,69
09/07/05,69,59,0,74
10/07/05,74,59,0,75
11/07/05,75,59,0,79
12/07/05,79,56,0,73
13/07/05,73,57,0,76
14/07/05,76,56,0,75
15/07/05,75,54,0,77
16/07/05,77,56,0,74
17/07/05,74,57,0,69
18/07/05,69,58,0,70
19/07/05,70,59,0,70
20/07/05,70,58,0,71
21/07/05,71,58,0,73
22/07/05,73,58,0,92
23/07/05,92,54,0,74
24/07/05,74,57,0,70
25/07/05,70,52,0,70
26/07/05,70,55,0,70
27/07/05,70,56,0,69
28/07/05,69,57,0,68
29/07/05,68,58,0,72
30/07/05,72,57,0,73
31/07/05,73,57,0,74
01/08/05,74,57,0,70
02/08/05,70,56,0,71
03/08/05,71,58,0,72
04/08/05,72,57,0,75
05/08/05,75,51,0,72
06/08/05,72,56,0.01,69
07/08/05,69,56,0,67
08/08/05,67,55,0,71
09/08/05,71,56,0,69
10/08/05,69,55,0,74
11/08/05,74,51,0.01,72
12/08/05,72,54,0,66
13/08/05,66,56,0,68
14/08/05,68,57,0,68
15/08/05,68,58,0,71
16/08/05,71,56,0,66
17/08/05,66,54,0,67
18/08/05,67,58,0,66
19/08/05,66,56,0,65
20/08/05,65,55,0,65
21/08/05,65,56,0,68
22/08/05,68,55,0,69
23/08/05,69,53,0,70
24/08/05,70,52,0,70
25/08/05,70,54,0,72
26/08/05,72,52,0.01,76
27/08/05,76,51,0,74
28/08/05,74,52,0,73
29/08/05,73,53,0,84
30/08/05,84,52,0,86
31/08/05,86,53,0,69
01/09/05,69,56,0,66
02/09/05,66,54,0,65
03/09/05,65,54,0,65
04/09/05,65,55,0,73
05/09/05,73,50,0,65
06/09/05,65,55,0,65
07/09/05,65,57,0,68
08/09/05,68,59,0,65
09/09/05,65,57,0,69
10/09/05,69,55,0,66
11/09/05,66,55,0,64
12/09/05,64,54,0,64
13/09/05,64,54,0,61
14/09/05,61,55,0,64
15/09/05,64,55,0,67
16/09/05,67,56,0,65
17/09/05,65,53,0,72
18/09/05,72,53,0,82
19/09/05,82,51,0,64
20/09/05,64,54,0.01,71
21/09/05,71,54,0,68
22/09/05,68,52,0.01,65
23/09/05,65,50,0,74
24/09/05,74,46,0,78
25/09/05,78,46,0,69
26/09/05,69,56,0.01,71
27/09/05,71,56,0,81
28/09/05,81,51,0,85
29/09/05,85,50,0,83
30/09/05,83,53,0.01,70
01/10/05,70,57,0,70
02/10/05,70,51,0,68
03/10/05,68,48,0,70
04/10/05,70,47,0,77
05/10/05,77,46,0,76
06/10/05,76,47,0,66
07/10/05,66,49,0,66
08/10/05,66,51,0,71
09/10/05,71,47,0.01,76
10/10/05,76,47,0,62
11/10/05,62,49,0.01,72
12/10/05,72,47,0,82
13/10/05,82,46,0.01,70
14/10/05,70,50,0,67
15/10/05,67,52,0.14,76
16/10/05,76,47,0,81
17/10/05,81,48,0,69
18/10/05,69,55,0,69
19/10/05,69,57,0,66
20/10/05,66,50,0,66
21/10/05,66,49,0,64
22/10/05,64,52,0.01,65
23/10/05,65,55,0,60
24/10/05,60,54,0,64
25/10/05,64,54,0,59
26/10/05,59,53,0.14,63
27/10/05,63,53,0,68
28/10/05,68,55,0.02,65
29/10/05,65,49,0.01,68
30/10/05,68,44,0,70
31/10/05,70,45,0,67
01/11/05,67,46,0,61
02/11/05,61,52,0,65
03/11/05,65,46,0.01,63
04/11/05,63,49,0.21,63
05/11/05,63,42,0,63
06/11/05,63,49,0.01,66
07/11/05,66,55,0.42,66
08/11/05,66,50,0.3,69
09/11/05,69,50,0.04,64
10/11/05,64,49,0.01,62
11/11/05,62,54,0,63
12/11/05,63,47,0,65
13/11/05,65,44,0,70
14/11/05,70,50,0.02,77
15/11/05,77,49,0,69
16/11/05,69,49,0,76
17/11/05,76,45,0,70
18/11/05,70,45,0,74
19/11/05,74,41,0,65
20/11/05,65,38,0,65
21/11/05,65,39,0,65
22/11/05,65,39,0,67
23/11/05,67,40,0,60
24/11/05,60,41,0.02,62
25/11/05,62,51,0.2,58
26/11/05,58,39,0,57
27/11/05,57,32,0,57
28/11/05,57,40,0.47,57
29/11/05,57,47,0.16,58
30/11/05,58,46,0,61
01/12/05,61,51,0.83,57
02/12/05,57,42,0,57
03/12/05,57,38,0,59
04/12/05,59,33,0,60
05/12/05,60,36,0,58
06/12/05,58,32,0,56
07/12/05,56,37,0,61
08/12/05,61,47,0,62
09/12/05,62,44,0,65
10/12/05,65,40,0,63
11/12/05,63,39,0,55
12/12/05,55,46,0,56
13/12/05,56,42,0,56
14/12/05,56,36,0,57
15/12/05,57,36,0,52
16/12/05,52,35,0,51
17/12/05,51,41,0.79,60
18/12/05,60,50,1.93,64
19/12/05,64,49,0.1,64
20/12/05,64,49,0.01,64
21/12/05,64,55,0.62,63
22/12/05,63,57,0.83,62
23/12/05,62,57,0.01,64
24/12/05,64,53,0,59
25/12/05,59,55,0.58,59
26/12/05,59,52,0.29,60
27/12/05,60,53,0,61
28/12/05,61,48,0.66,56
29/12/05,56,47,0.02,60
30/12/05,60,52,0.55,61
31/12/05,61,51,1.6,58
01/01/06,58,49,0.3,54
02/01/06,54,52,0.85,56
03/01/06,56,48,0.05,66
04/01/06,66,50,0,62
05/01/06,62,47,0,61
06/01/06,61,43,0.01,59
07/01/06,59,50,0.17,60
08/01/06,60,43,0.01,57
09/01/06,57,38,0,53
10/01/06,53,39,0,58
11/01/06,58,44,0.08,58
12/01/06,58,40,0,64
13/01/06,64,43,0.01,54
14/01/06,54,49,0.46,55
15/01/06,55,38,0,55
16/01/06,55,40,0,59
17/01/06,59,43,0.11,58
18/01/06,58,43,0.45,55
19/01/06,55,39,0.04,61
20/01/06,61,36,0.01,57
21/01/06,57,44,0.03,64
22/01/06,64,40,0,67
23/01/06,67,38,0,60
24/01/06,60,42,0,59
25/01/06,59,39,0,56
26/01/06,56,41,0,56
27/01/06,56,41,0.04,56
28/01/06,56,44,0.24,59
29/01/06,59,47,0,57
30/01/06,57,44,0.27,56
31/01/06,56,38,0,57
01/02/06,57,49,0.41,61
02/02/06,61,53,0.13,59
03/02/06,59,50,0.01,60
04/02/06,60,48,0.08,65
05/02/06,65,45,0,66
06/02/06,66,42,0,66
07/02/06,66,42,0,70
08/02/06,70,42,0,69
09/02/06,69,44,0,68
10/02/06,68,41,0,63
11/02/06,63,49,0,67
12/02/06,67,45,0.01,71
13/02/06,71,47,0,64
14/02/06,64,42,0,55
15/02/06,55,37,0,54
16/02/06,54,34,0,50
17/02/06,50,40,0.08,51
18/02/06,51,37,0.1,54
19/02/06,54,36,0,56
20/02/06,56,34,0,58
21/02/06,58,36,0,62
22/02/06,62,35,0,66
23/02/06,66,38,0,69
24/02/06,69,41,0,60
25/02/06,60,42,0,59
26/02/06,59,44,0.3,64
27/02/06,64,52,0.68,59
28/02/06,59,45,0.05,60
01/03/06,60,42,0.09,58
02/03/06,58,47,0.12,56
03/03/06,56,42,0.43,57
04/03/06,57,41,0,58
05/03/06,58,51,1.08,60
06/03/06,60,46,0.53,58
07/03/06,58,45,0.09,58
08/03/06,58,38,0,56
09/03/06,56,43,0.1,51
10/03/06,51,40,0.1,52
11/03/06,52,34,0.14,53
12/03/06,53,39,0.15,57
13/03/06,57,35,0.03,57
14/03/06,57,46,0.73,57
15/03/06,57,50,0,59
16/03/06,59,49,0.46,58
17/03/06,58,48,0,60
18/03/06,60,39,0,61
19/03/06,61,46,0,54
20/03/06,54,45,0.52,56
21/03/06,56,45,0.02,59
22/03/06,59,45,0,63
23/03/06,63,45,0,64
24/03/06,64,53,0.48,61
25/03/06,61,50,0.73,66
26/03/06,66,41,0,65
27/03/06,65,43,0.35,59
28/03/06,59,50,0.31,59
29/03/06,59,48,0.19,59
30/03/06,59,50,0.05,61
31/03/06,61,50,0.43,59
01/04/06,59,48,0.05,59
02/04/06,59,50,0.65,57
03/04/06,57,51,0.14,55
04/04/06,55,49,0.56,59
05/04/06,59,48,0.1,61
06/04/06,61,46,0,62
07/04/06,62,47,0.27,63
08/04/06,63,49,0.01,61
09/04/06,61,50,0.07,63
10/04/06,63,52,0.12,60
11/04/06,60,52,0.53,59
12/04/06,59,52,0.48,71
13/04/06,71,50,0.01,63
14/04/06,63,54,0,60
15/04/06,60,52,0.06,60
16/04/06,60,48,0.53,61
17/04/06,61,41,0.01,67
18/04/06,67,42,0,68
19/04/06,68,45,0,65
20/04/06,65,49,0,65
21/04/06,65,49,0,65
22/04/06,65,54,0,63
23/04/06,63,54,0,58
24/04/06,58,54,0,60
25/04/06,60,52,0,64
26/04/06,64,52,0,72
27/04/06,72,49,0,66
28/04/06,66,52,0,61
29/04/06,61,52,0,76
30/04/06,76,50,0,74
01/05/06,74,47,0,73
02/05/06,73,47,0,62
03/05/06,62,51,0,66
04/05/06,66,54,0,61
05/05/06,61,53,0,62
06/05/06,62,52,0,69
07/05/06,69,52,0,69
08/05/06,69,51,0,72
09/05/06,72,47,0,82
10/05/06,82,49,0,70
11/05/06,70,51,0,69
12/05/06,69,50,0,66
13/05/06,66,50,0,86
14/05/06,86,49,0,79
15/05/06,79,55,0,68
16/05/06,68,53,0,65
17/05/06,65,52,0,66
18/05/06,66,52,0,62
19/05/06,62,53,0.25,72
20/05/06,72,51,0.01,70
21/05/06,70,55,0.39,70
22/05/06,70,55,0,72
23/05/06,72,59,0,74
24/05/06,74,56,0,68
25/05/06,68,52,0,67
26/05/06,67,53,0,65
27/05/06,65,51,0,67
28/05/06,67,48,0,69
29/05/06,69,49,0,68
30/05/06,68,48,0,68
31/05/06,68,54,0,73
01/06/06,73,55,0,74
02/06/06,74,58,0,76
03/06/06,76,56,0,72
04/06/06,72,57,0,67
05/06/06,67,56,0,69
06/06/06,69,54,0,68
07/06/06,68,55,0,64
08/06/06,64,54,0,68
09/06/06,68,54,0,61
10/06/06,61,54,0,63
11/06/06,63,55,0,67
12/06/06,67,58,0,68
13/06/06,68,53,0,69
14/06/06,69,50,0,73
15/06/06,73,52,0,83
16/06/06,83,55,0,77
17/06/06,77,53,0,68
18/06/06,68,51,0,69
19/06/06,69,53,0,77
20/06/06,77,50,0,89
21/06/06,89,54,0,93
22/06/06,93,57,0,74
23/06/06,74,54,0,70
24/06/06,70,56,0,71
25/06/06,71,57,0,75
26/06/06,75,57,0,68
27/06/06,68,56,0,69
28/06/06,69,58,0,73
29/06/06,73,58,0,69
30/06/06,69,57,0,68
01/07/06,68,55,0,64
02/07/06,64,55,0,65
03/07/06,65,54,,66
04/07/06,66,55,0,66
05/07/06,66,55,0,67
06/07/06,67,53,0,82
07/07/06,82,49,0,83
08/07/06,83,53,0,70
09/07/06,70,54,0,65
10/07/06,65,56,0,67
11/07/06,67,55,0,71
12/07/06,71,57,0,83
13/07/06,83,56,0,70
14/07/06,70,56,0,73
15/07/06,73,55,0,79
16/07/06,79,56,0,86
17/07/06,86,54,0,84
18/07/06,84,59,0,83
19/07/06,83,63,0,84
20/07/06,84,59,0,84
21/07/06,84,63,0,98
22/07/06,98,67,0,92
23/07/06,92,64,0,89
24/07/06,89,62,0,85
25/07/06,85,62,0,72
26/07/06,72,59,0,69
27/07/06,69,59,0,69
28/07/06,69,59,0,70
29/07/06,70,59,0,74
30/07/06,74,60,0,70
31/07/06,70,55,0,73
01/08/06,73,55,0,73
02/08/06,73,54,0,73
03/08/06,73,55,0,73
04/08/06,73,59,0,74
05/08/06,74,60,0,72
06/08/06,72,57,0,71
07/08/06,71,60,0,76
08/08/06,76,59,0,90
09/08/06,90,58,0,72
10/08/06,72,58,0,68
11/08/06,68,54,0,74
12/08/06,74,58,0,69
13/08/06,69,57,0,71
14/08/06,71,57,0,69
15/08/06,69,57,0,67
16/08/06,67,58,0,75
17/08/06,75,51,0,69
18/08/06,69,55,0,66
19/08/06,66,55,0,67
20/08/06,67,56,0,67
21/08/06,67,53,0,72
22/08/06,72,52,0,71
23/08/06,71,53,0,66
24/08/06,66,53,0,69
25/08/06,69,56,0,70
26/08/06,70,58,0,69
27/08/06,69,57,0,68
28/08/06,68,55,0,64
29/08/06,64,54,0,79
30/08/06,79,53,0,78
31/08/06,78,52,0,73
01/09/06,73,56,0,67
02/09/06,67,56,0,65
03/09/06,65,56,0,68
04/09/06,68,55,0,75
05/09/06,75,55,0,69
06/09/06,69,54,0,69
07/09/06,69,51,0,65
08/09/06,65,57,0,65
09/09/06,65,56,0,70
10/09/06,70,56,0,82
11/09/06,82,53,0,85
12/09/06,85,54,0,68
13/09/06,68,56,0,66
14/09/06,66,56,0,68
15/09/06,68,50,0,75
16/09/06,75,47,0,81
17/09/06,81,49,0,79
18/09/06,79,53,0,68
19/09/06,68,52,0,81
20/09/06,81,49,0,76
21/09/06,76,53,0,80
22/09/06,80,50,0,74
23/09/06,74,50,0,77
24/09/06,77,50,0.01,87
25/09/06,87,51,0,68
26/09/06,68,54,0,67
27/09/06,67,58,0,63
28/09/06,63,54,0,63
29/09/06,63,54,0,66
30/09/06,66,57,0,63
01/10/06,63,56,0,68
02/10/06,68,51,0,67
03/10/06,67,50,0,66
04/10/06,66,56,0.25,65
05/10/06,65,52,0.38,59
06/10/06,59,50,0,71
07/10/06,71,50,0,78
08/10/06,78,49,0,76
09/10/06,76,49,0,70
10/10/06,70,56,0,71
11/10/06,71,49,0,67
12/10/06,67,48,0.01,66
13/10/06,66,57,0,64
14/10/06,64,56,0,59
15/10/06,59,56,0,68
16/10/06,68,54,0,71
17/10/06,71,48,0,73
18/10/06,73,46,0,76
19/10/06,76,46,0,78
20/10/06,78,50,0,82
21/10/06,82,50,0,79
22/10/06,79,49,0,77
23/10/06,77,46,0.01,65
24/10/06,65,49,0,78
25/10/06,78,43,0,79
26/10/06,79,44,0,76
27/10/06,76,45,0,75
28/10/06,75,43,0,61
29/10/06,61,47,0,61
30/10/06,61,52,0,60
31/10/06,60,46,0,65
01/11/06,65,46,0.02,66
02/11/06,66,55,0.2,68
03/11/06,68,59,0.1,66
04/11/06,66,52,0,70
05/11/06,70,50,0.01,72
06/11/06,72,52,0,68
07/11/06,68,53,0.01,65
08/11/06,65,56,0.03,63
09/11/06,63,43,0,63
10/11/06,63,39,0,63
11/11/06,63,45,0.35,63
12/11/06,63,38,0.02,62
13/11/06,62,50,0.96,62
14/11/06,62,48,0,64
15/11/06,64,45,0,66
16/11/06,66,49,0,65
17/11/06,65,51,0.02,64
18/11/06,64,47,0,62
19/11/06,62,48,0.01,63
20/11/06,63,54,0,64
21/11/06,64,48,0,62
22/11/06,62,48,0.07,64
23/11/06,64,44,0,58
24/11/06,58,36,0,61
25/11/06,61,39,0,53
26/11/06,53,39,0.41,57
27/11/06,57,48,0.04,56
28/11/06,56,36,0,58
29/11/06,58,38,0,57
30/11/06,57,36,0,60
01/12/06,60,36,0,67
02/12/06,67,36,0,60
03/12/06,60,43,0,61
04/12/06,61,36,0,61
05/12/06,61,35,0,60
06/12/06,60,37,0,61
07/12/06,61,35,0,69
08/12/06,69,41,0.14,64
09/12/06,64,52,0.48,54
10/12/06,54,44,0,58
11/12/06,58,41,0.02,59
12/12/06,59,52,1.9,61
13/12/06,61,53,0.07,61
14/12/06,61,55,0.02,58
15/12/06,58,46,0.06,52
16/12/06,52,36,0,54
17/12/06,54,34,0,57
18/12/06,57,31,0,54
19/12/06,54,34,0,50
20/12/06,50,33,0,51
21/12/06,51,42,0.5,56
22/12/06,56,41,0,54
23/12/06,54,36,0,55
24/12/06,55,42,0,53
25/12/06,53,41,0,63
26/12/06,63,49,0.27,57
27/12/06,57,47,0.07,62
28/12/06,62,37,0,53
29/12/06,53,36,0,55
30/12/06,55,34,0,51
31/12/06,51,38,0,56
01/01/07,56,36,0,60
02/01/07,60,39,0,59
03/01/07,59,42,0.02,54
04/01/07,54,44,0.16,56
05/01/07,56,42,0,60
06/01/07,60,34,0,60
07/01/07,60,35,0,69
08/01/07,69,43,0,57
09/01/07,57,41,0,55
10/01/07,55,34,0,52
11/01/07,52,37,0,49
12/01/07,49,33,0,49
13/01/07,49,29,0,52
14/01/07,52,28,0,57
15/01/07,57,31,0,49
16/01/07,49,28,0.09,53
17/01/07,53,36,0.02,59
18/01/07,59,31,0,56
19/01/07,56,34,0,58
20/01/07,58,34,0,69
21/01/07,69,41,0,59
22/01/07,59,38,0,58
23/01/07,58,33,0,60
24/01/07,60,34,0,52
25/01/07,52,37,0,50
26/01/07,50,39,0.09,58
27/01/07,58,45,0.29,62
28/01/07,62,44,0.08,58
29/01/07,58,44,0,57
30/01/07,57,38,0,55
31/01/07,55,49,0,51
01/02/07,51,49,0,56
02/02/07,56,40,0,56
03/02/07,56,37,0,62
04/02/07,62,39,0,65
05/02/07,65,42,0,62
06/02/07,62,44,0,61
07/02/07,61,51,0.43,59
08/02/07,59,50,0.28,60
09/02/07,60,55,0.48,60
10/02/07,60,55,1.26,59
11/02/07,59,47,0.04,60
12/02/07,60,46,0.4,57
13/02/07,57,47,0,59
14/02/07,59,48,0,62
15/02/07,62,45,0,69
16/02/07,69,45,0.01,72
17/02/07,72,52,0,60
18/02/07,60,44,0,62
19/02/07,62,44,0,59
20/02/07,59,46,0,60
21/02/07,60,51,0,56
22/02/07,56,44,0.74,55
23/02/07,55,41,0,58
24/02/07,58,44,0.14,56
25/02/07,56,49,0.15,55
26/02/07,55,45,0.55,54
27/02/07,54,38,0.19,54
28/02/07,54,37,0.07,57
01/03/07,57,38,0,60
02/03/07,60,37,0,63
03/03/07,63,42,0,68
04/03/07,68,48,0,69
05/03/07,69,50,0,66
06/03/07,66,44,0,62
07/03/07,62,50,0,60
08/03/07,60,43,0,61
09/03/07,61,49,0,66
10/03/07,66,45,0,79
11/03/07,79,48,0,76
12/03/07,76,51,0.01,67
13/03/07,67,52,0,63
14/03/07,63,47,0,76
15/03/07,76,45,0,79
16/03/07,79,48,0,59
17/03/07,59,48,0,62
18/03/07,62,52,0,61
19/03/07,61,51,0,60
20/03/07,60,46,0.12,66
21/03/07,66,45,0,71
22/03/07,71,45,0,70
23/03/07,70,46,0,62
24/03/07,62,48,0,61
25/03/07,61,52,0,62
26/03/07,62,49,0.2,62
27/03/07,62,47,0,65
28/03/07,65,45,0,69
29/03/07,69,41,0,69
30/03/07,69,45,0,66
31/03/07,66,45,0,60
01/04/07,60,49,0,65
02/04/07,65,45,0,67
03/04/07,67,45,0,67
04/04/07,67,50,0,66
05/04/07,66,51,0,58
06/04/07,58,51,0,64
07/04/07,64,53,0,65
08/04/07,65,53,0,65
09/04/07,65,53,0,69
10/04/07,69,44,0,62
11/04/07,62,52,0.16,63
12/04/07,63,48,0,66
13/04/07,66,44,0,59
14/04/07,59,52,0.28,69
15/04/07,69,48,0,69
16/04/07,69,47,0,62
17/04/07,62,49,0,60
18/04/07,60,47,0,58
19/04/07,58,47,0.24,62
20/04/07,62,47,0.15,58
21/04/07,58,51,0.25,61
22/04/07,61,51,0.25,66
23/04/07,66,43,0,64
24/04/07,64,51,0,62
25/04/07,62,48,0,66
26/04/07,66,46,0,79
27/04/07,79,50,0,80
28/04/07,80,52,0,64
29/04/07,64,50,0,70
30/04/07,70,49,0,65
01/05/07,65,50,0,65
02/05/07,65,53,0.07,61
03/05/07,61,50,0.01,64
04/05/07,64,52,0.02,78
05/05/07,78,48,0,89
06/05/07,89,58,0,89
07/05/07,89,63,0,83
08/05/07,83,56,0,66
09/05/07,66,52,0,70
10/05/07,70,50,0,59
11/05/07,59,50,0,63
12/05/07,63,52,0,69
13/05/07,69,50,0,63
14/05/07,63,49,0,58
15/05/07,58,51,0,63
16/05/07,63,50,0,62
17/05/07,62,51,0,66
18/05/07,66,53,0,65
19/05/07,65,51,0,69
20/05/07,69,52,0,72
21/05/07,72,53,0,73
22/05/07,73,50,0,82
23/05/07,82,52,0,71
24/05/07,71,52,0,64
25/05/07,64,52,0,64
26/05/07,64,53,0,62
27/05/07,62,52,0,68
28/05/07,68,52,0,65
29/05/07,65,53,0,64
30/05/07,64,55,0,62
31/05/07,62,54,0,63
01/06/07,63,53,0,60
02/06/07,60,53,0,66
03/06/07,66,52,0,69
04/06/07,69,54,0,67
05/06/07,67,55,0,69
06/06/07,69,53,0,69
07/06/07,69,50,0,66
08/06/07,66,51,0,69
09/06/07,69,49,0,68
10/06/07,68,52,0,68
11/06/07,68,51,0,74
12/06/07,74,50,0,83
13/06/07,83,55,0,88
14/06/07,88,58,0,76
15/06/07,76,57,0,63
16/06/07,63,53,0,79
17/06/07,79,51,0,73
18/06/07,73,52,0,69
19/06/07,69,55,0,66
20/06/07,66,53,0,70
21/06/07,70,55,0,70
22/06/07,70,53,0,69
23/06/07,69,51,0,71
24/06/07,71,51,0,78
25/06/07,78,50,0,66
26/06/07,66,50,0,66
27/06/07,66,54,0,71
28/06/07,71,53,0,72
29/06/07,72,55,0,67
30/06/07,67,54,0,69
01/07/07,69,54,0,74
02/07/07,74,54,0,68
03/07/07,68,56,0,81
04/07/07,81,55,0,79
05/07/07,79,57,0,67
06/07/07,67,55,0,62
07/07/07,62,54,0,70
08/07/07,70,55,0,71
09/07/07,71,57,0,70
10/07/07,70,57,0,73
11/07/07,73,58,0,73
12/07/07,73,55,0,76
13/07/07,76,55,0,68
14/07/07,68,57,0,70
15/07/07,70,58,0,68
16/07/07,68,58,0,72
17/07/07,72,58,0,73
18/07/07,73,62,0,74
19/07/07,74,57,0,74
20/07/07,74,57,0,76
21/07/07,76,61,0,73
22/07/07,73,61,0,72
23/07/07,72,60,0,68
24/07/07,68,58,0,67
25/07/07,67,57,0,68
26/07/07,68,57,0,71
27/07/07,71,55,0,70
28/07/07,70,54,0,69
29/07/07,69,57,0,74
30/07/07,74,57,0,67
31/07/07,67,54,0,69
01/08/07,69,56,0,70
02/08/07,70,56,0,70
03/08/07,70,55,0,68
04/08/07,68,52,0,63
05/08/07,63,57,0,66
06/08/07,66,58,0,67
07/08/07,67,58,0,67
08/08/07,67,57,0,70
09/08/07,70,57,0,72
10/08/07,72,52,0,67
11/08/07,67,57,0,68
12/08/07,68,56,0,71
13/08/07,71,49,0,68
14/08/07,68,53,0,70
15/08/07,70,56,0,73
16/08/07,73,55,0,74
17/08/07,74,53,0,72
18/08/07,72,51,0,75
19/08/07,75,57,0,76
20/08/07,76,62,0,77
21/08/07,77,59,0,76
22/08/07,76,57,0,74
23/08/07,74,56,0,73
24/08/07,73,59,0,71
25/08/07,71,59,0,68
26/08/07,68,57,0,72
27/08/07,72,57,0,81
28/08/07,81,56,0,85
29/08/07,85,61,0,83
30/08/07,83,62,0,74
31/08/07,74,60,0,80
01/09/07,80,58,0,82
02/09/07,82,56,0,71
03/09/07,71,57,0,72
04/09/07,72,61,0,86
05/09/07,86,55,0,76
06/09/07,76,57,0,72
07/09/07,72,59,0,68
08/09/07,68,59,0,68
09/09/07,68,60,0,71
10/09/07,71,60,0,69
11/09/07,69,59,0,67
12/09/07,67,59,0,73
13/09/07,73,60,0,73
14/09/07,73,60,0,70
15/09/07,70,59,0,70
16/09/07,70,60,0,69
17/09/07,69,57,0,66
18/09/07,66,57,0,65
19/09/07,65,56,0,67
20/09/07,67,48,0,72
21/09/07,72,57,0,65
22/09/07,65,57,0.16,66
23/09/07,66,53,0,75
24/09/07,75,50,0.01,81
25/09/07,81,50,0,85
26/09/07,85,51,0,70
27/09/07,70,53,0,66
28/09/07,66,51,0,71
29/09/07,71,48,0,71
30/09/07,71,47,0,69
01/10/07,69,54,0,76
02/10/07,76,50,0,69
03/10/07,69,52,0,65
04/10/07,65,50,0,63
05/10/07,63,49,0,69
06/10/07,69,43,0,72
07/10/07,72,44,0,75
08/10/07,75,48,0,67
09/10/07,67,51,0.34,65
10/10/07,65,52,0.19,65
11/10/07,65,47,0,58
